,Neighborhood,Latitude,Longitude,VenueID,VenueName,VenueLatitude,VenueLongitude,VenueCategory
186,Batu Lanchang,5.3833333,100.3,4bee84683686c9b68594246e,US Pizza,5.3857427520777374,100.30422928717192,Pizza Places
187,Batu Lanchang,5.3833333,100.3,569dd13b498ecac374e46782,Sin Nam Huat Chicken & Duck Rice,5.38231016751703,100.3040073799207,Coffee Shops
188,Batu Lanchang,5.3833333,100.3,4e335a7f18a8efdb1758bd27,Seng Hin Cafe,5.382098980376292,100.30395347533926,Coffee Shops
189,Batu Lanchang,5.3833333,100.3,4bdc47b5c79cc92875d985e9,Mandarin Cafe,5.382964731364713,100.30427794291194,Diners
190,Batu Lanchang,5.3833333,100.3,4c21f2929085d13acc7485cc,Soon Lai Seafood (顺来本地海鲜),5.386991056046481,100.3060636981629,Seafood Restaurants
191,Batu Lanchang,5.3833333,100.3,4da2f5d72939b1f761b81357,Sebaidee Thai Restaurant (Sebai Sebai Thai Restaurant),5.387329064636931,100.30579000711441,Thai Restaurants
192,Batu Lanchang,5.3833333,100.3,4c3996fdae2da593bfcb02c6,Delima Mas Cafe,5.382065625103576,100.30417361471869,Food Courts
193,Batu Lanchang,5.3833333,100.3,4d6057b6338bb60c025527bd,Shim Lam Huat Chicken Rice,5.382548029488142,100.30409881396818,Asian Restaurants
194,Batu Lanchang,5.3833333,100.3,4ca08b562fb1a14328f9fc40,Island Park Restaurant,5.3913502780024585,100.30034690335697,Food Courts
195,Batu Lanchang,5.3833333,100.3,5aee73b5135b39002ce8b416,Gerai Kopi Sai Lam 西南咖啡士多,5.389735,100.30667,Coffee Shops
196,Batu Lanchang,5.3833333,100.3,5a583aacd1a4025fb4c20d92,Olivia's Pasta & Pizza,5.388691,100.305661,Italian Restaurants
197,Batu Lanchang,5.3833333,100.3,4c3eebb31ef0d13a2ce79280,Yohun Hot Bread and Cake House,5.3724614392339385,100.29904063993223,Bakeries
198,Batu Lanchang,5.3833333,100.3,4d758731cc616dcbe15d4346,No. 58 Hokkien  Mee,5.387506625640887,100.30892205616672,Noodle Houses
199,Batu Lanchang,5.3833333,100.3,589a62d653f5bb0e59b56e29,Island Park Kopitiam,5.391340797114322,100.3003577778006,Asian Restaurants
200,Batu Lanchang,5.3833333,100.3,4d87549c40a7a35dc09f45be,Pearl Restaurant (Mutiara Selera) 珍珠餐室,5.382103415656016,100.30446181198559,Coffee Shops
201,Batu Lanchang,5.3833333,100.3,4e22760c88774a43b77541bb,Everspring Tea & Art Home 永春茶藝館,5.38149735900957,100.30820344596474,Tea Rooms
202,Batu Lanchang,5.3833333,100.3,5433c4f2498e491cf033941c,Seelva Pure Vegetarian Cafe,5.38967,100.305784,Vegetarian / Vegan Restaurants
203,Batu Lanchang,5.3833333,100.3,564ff1b4498ef09fb26fd3a2,Nasi Kandar (Batu Lanchang Market Stall No 1),5.389295503619726,100.30620758709917,Food Stands
204,Batu Lanchang,5.3833333,100.3,5ce0171aa5a315002cf0bbf5,Supper At Batu Lanchang,5.389159734963467,100.30634457805044,Street Food Gatherings
205,Batu Lanchang,5.3833333,100.3,52e74b8f498e364c1efe29e3,冇得頂炒粿條,5.38917,100.306141,Noodle Houses
206,Batu Lanchang,5.3833333,100.3,5ca9f8128c35dc002c7b2add,Chicken Joint,5.383983,100.30792,Wings Joints
207,Batu Lanchang,5.3833333,100.3,56e605c1498ec9df7954a120,cdella garden if tasty,5.373129,100.299629,Bakeries
208,Batu Lanchang,5.3833333,100.3,519f3144498e0f7dda53f021,Tony Ice Kacang Cendol,5.389653,100.305932,Dessert Shops
209,Batu Lanchang,5.3833333,100.3,517c96e9498eb2ed887d1221,旺记港式点心,5.389390426823654,100.30608967647024,Dim Sum Restaurants
210,Batu Lanchang,5.3833333,100.3,4d27bcefebacb1f7ac5bea4f,218 Cafe 218茶室旅社,5.392131649205666,100.30433357190068,Food Trucks
211,Batu Lanchang,5.3833333,100.3,4c42933fff711b8dcdd71305,Karen Kitchen,5.388788984572503,100.30546676164928,Restaurants
212,Batu Lanchang,5.3833333,100.3,4e00acda7d8beaa1649d276b,Gambir Burger,5.374288322175991,100.29722907278482,Food
213,Batu Lanchang,5.3833333,100.3,4c97506494debfb7c237ac76,Batu Lanchang Market Food Complex,5.389485405296222,100.30619925981614,Food Courts
214,Batu Lanchang,5.3833333,100.3,4dc7762c887717c88054fba6,Wei Wei Rest Room ^^,5.388864,100.302512,Snack Places
215,Batu Lanchang,5.3833333,100.3,4dfb3e6d7d8b56d8ae42f6d2,Hing Long Cafe,5.386271579222008,100.30396128536037,Coffee Shops
216,Batu Lanchang,5.3833333,100.3,4ce7399d948f224bf2eee85d,76 Coffee Stall,5.389323672288748,100.3060069785505,Food Courts
217,Batu Lanchang,5.3833333,100.3,58d4abc9abc6d63cd1822554,淡水 现烤古早味鸡蛋糕,5.386769723339502,100.30502747195867,Bakeries
218,Batu Lanchang,5.3833333,100.3,4cea96cebaa6a1cd18df396c,Tomyam Semerah Padi,5.374346,100.29916,Asian Restaurants
219,Batu Lanchang,5.3833333,100.3,4cd4fa0cdfb4a1cdad97565c,LWEH Cafeteria,5.391516,100.303776,Cafeterias
220,Batu Lanchang,5.3833333,100.3,4e5f6635d4c08cf7f59a1b61,Eam Huat Charcoal Steamboat (炎發火炭爐),5.389326626985794,100.30769365657889,Soup Places
221,Batu Lanchang,5.3833333,100.3,558e98e4498ee584bf6ce393,Will Western Delight,5.372574217989013,100.30006106298002,Restaurants
222,Batu Lanchang,5.3833333,100.3,4d84a3528de9721e15b43451,Gold Coast Restaurant,5.391214286810479,100.30087919293246,Chinese Restaurants
223,Batu Lanchang,5.3833333,100.3,4c7a4f9aa86837041342134d,Restoran Five Stars (五星冷气餐厅),5.389329183580441,100.305941512681,Chinese Restaurants
224,Batu Lanchang,5.3833333,100.3,573516c2498ed7cf0e0124d0,Golden Bowl Cafetiam,5.389364672573193,100.3075934645973,Coffee Shops
226,Batu Lanchang,5.3833333,100.3,50193d1be4b044669f2b1d53,Draw N Go,5.39137197778632,100.30057579278946,Cafés
227,Bayan Baru,5.3228416,100.2890394,5a7735029e3b65121b892edc,Texas Chicken,5.325677761496709,100.28750304771037,Fried Chicken Joints
228,Bayan Baru,5.3228416,100.2890394,4d4539dc4e5d3704f200f593,Medan Selera @ Sunshine Square,5.325645243515965,100.28750681398272,Food Courts
230,Bayan Baru,5.3228416,100.2890394,4d9fd1eabcc4a0939c9503c9,Bread R Us,5.325749323407122,100.28667283538404,Bakeries
231,Bayan Baru,5.3228416,100.2890394,4b3478dbf964a520992725e3,Nasi Kandar Pelita,5.318706909826474,100.28803716415514,Indian Restaurants
232,Bayan Baru,5.3228416,100.2890394,5ba9bd3fdab4b1002c610ae0,The Coffee Bean & Tea Leaf,5.320796365991207,100.28252063144627,Coffee Shops
233,Bayan Baru,5.3228416,100.2890394,4f9cb1ad754a718c134f12eb,Tealive,5.325336789796048,100.28639021684432,Bubble Tea Shops
234,Bayan Baru,5.3228416,100.2890394,4fed3c47e4b0091824808f14,BlackBall Original Taiwanese Tea & Dessert (黑丸),5.326969216700365,100.28291968508606,Dessert Shops
235,Bayan Baru,5.3228416,100.2890394,5bcc14477dc9e1002cd0eb81,Sushi Mentai,5.326355948004791,100.280110947017,Sushi Restaurants
236,Bayan Baru,5.3228416,100.2890394,4e55ab35d16452af67af34f8,SUBWAY,5.325777680719506,100.28602390427424,Sandwich Places
237,Bayan Baru,5.3228416,100.2890394,5c3ad8736bdee6002c307447,Michi Michi,5.326663119169261,100.27997156347001,Ramen Restaurants
238,Bayan Baru,5.3228416,100.2890394,4b8d0f67f964a52048e632e3,OldTown White Coffee,5.326626763011372,100.28584981624005,Coffee Shops
240,Bayan Baru,5.3228416,100.2890394,5d1d82f07dc74200237ce769,港八 Hong Kong 8am,5.326006,100.28164,Asian Restaurants
241,Bayan Baru,5.3228416,100.2890394,5d601802264bcd0007d5c010,黑鲸 The Black Whale,5.326608,100.28323,Bubble Tea Shops
242,Bayan Baru,5.3228416,100.2890394,5cefbcd3d552c7002c8d9101,红辣椒火锅 Hong La Jiao Restaurant,5.32207,100.282205,Szechuan Restaurants
243,Bayan Baru,5.3228416,100.2890394,4d94eb583048b1f7b2443c64,Sin Kim Seng Coffee Shop,5.318673234271757,100.28615975545478,Coffee Shops
244,Bayan Baru,5.3228416,100.2890394,5bbaebf3e075500039c40043,香港仔車仔麵  HK Boy Cart Noodles,5.327290839992756,100.28448688586666,Hong Kong Restaurants
245,Bayan Baru,5.3228416,100.2890394,51beb2f2498e54bbc01e72af,Face To Face Noodles House (面对面),5.327589698553431,100.28466424086328,Noodle Houses
246,Bayan Baru,5.3228416,100.2890394,4bdf1385e75c0f4743d1c903,Nasi Kandar Makbul,5.319740193770181,100.28620337051889,Indian Restaurants
247,Bayan Baru,5.3228416,100.2890394,5a4730330802d431b16266c9,Restoran Kapitan,5.324004420685023,100.28245349650979,Indian Restaurants
248,Bayan Baru,5.3228416,100.2890394,5999510eb37e2b28da94b7c3,15Grams Coffee Bar,5.32422274849745,100.28185444916481,Cafés
249,Bayan Baru,5.3228416,100.2890394,5b780a2b237dee002cba14d1,无辣不欢 Mala Xiang Guo,5.324365332697729,100.28219375933654,Szechuan Restaurants
250,Bayan Baru,5.3228416,100.2890394,5645e0bc498ec30b1d6b6a1d,Arang Coffee,5.326479,100.279742,Cafés
251,Bayan Baru,5.3228416,100.2890394,4b4c293cf964a52006af26e3,Sunshine Market Food Court,5.325204440987735,100.28571850819026,Food Courts
252,Bayan Baru,5.3228416,100.2890394,5b9cf119e4c459002cfa65d3,阿嫲刀麻切 AhMa PanMee,5.324810887536901,100.2826543433288,Noodle Houses
253,Bayan Baru,5.3228416,100.2890394,59d7091258002c2cb1e5f42a,Yin's Wholefood Manufactory,5.32382249303434,100.28216398398101,Cafés
254,Bayan Baru,5.3228416,100.2890394,5686250f498e46898f13c22e,Xuan Feng Ramen and Rice,5.323541462822596,100.28225371354988,Restaurants
255,Bayan Baru,5.3228416,100.2890394,5166a13ae4b0c7d8d809a49e,Lucky Corner Cafe,5.326588660404291,100.28211851943341,Chinese Restaurants
256,Bayan Baru,5.3228416,100.2890394,5a260c232105c32bd84c6618,Dim Sum Station,5.324977677183718,100.28182883548936,Chinese Restaurants
257,Bayan Baru,5.3228416,100.2890394,57dccb4a498ed5ed87da1e3a,Syed Bistro,5.327080503014999,100.279903641394,Bistros
258,Bayan Baru,5.3228416,100.2890394,517eb0293950959cba2b7da2,Spade's Burger,5.332422448769111,100.29299303670557,Burger Joints
259,Bayan Baru,5.3228416,100.2890394,4ca2a37b7f84224bac5fbe58,Wahong Cafe,5.327627763701882,100.2945479062276,Asian Restaurants
260,Bayan Baru,5.3228416,100.2890394,4ce73f33f08f8eec5d140230,Pizza Hut,5.3211483712311844,100.28429455836313,Pizza Places
261,Bayan Baru,5.3228416,100.2890394,4ce535542b4e721e4d69332b,Ask Me Burger,5.315975696023558,100.28355260371649,Burger Joints
262,Bayan Baru,5.3228416,100.2890394,513775d1e4b0b06688283d52,Uncle Lanz Nasi Lemak,5.326600992103858,100.29180601089125,Malay Restaurants
263,Bayan Baru,5.3228416,100.2890394,4d2ae4ea6e27a1439f723224,Bukit Gedung Night Flea Market (Pasar Malam),5.316848379077509,100.28346926136695,Flea Markets
264,Bayan Baru,5.3228416,100.2890394,4d53ce53f5daa093b7866a74,Bayan Baru Night Flea Market (Pasar Malam),5.329639877396816,100.29097002068733,Flea Markets
265,Bayan Baru,5.3228416,100.2890394,5a41ce0e9cadd96868d87154,Bread King,5.323920499055599,100.28193707456431,Bakeries
266,Bayan Baru,5.3228416,100.2890394,59436afc86f4cc401617d6a4,Gusttimo Cafe,5.326525390536934,100.28757466905994,Cafés
267,Bayan Baru,5.3228416,100.2890394,52f8562b498e2fa931acd6ac,高渊 (利) 猪肉粉 Lye Lee Food & Beverage,5.3278534597237845,100.28426345792326,Noodle Houses
268,Bayan Baru,5.3228416,100.2890394,4baadef6f964a5205b8b3ae3,Selera Sim Food & Drinks Service Centre (沈饮食服务中心),5.318459515877546,100.28626554849144,Food Courts
269,Bayan Baru,5.3228416,100.2890394,5b376ff460255e002c25745a,Kaze Japanese Restaurant,5.325102855964163,100.28193550141695,Japanese Restaurants
270,Bayan Baru,5.3228416,100.2890394,5a5abb391213843189f29874,HIVE by Love & Loaf,5.323976493187316,100.28227054610997,Cafés
271,Bayan Baru,5.3228416,100.2890394,59ce218d0c9f3103c43a0703,Eastern Wishes Restoran Nanyang & Thai 南洋泰餐小厨,5.323003879997295,100.28175873459834,Thai Restaurants
272,Bayan Baru,5.3228416,100.2890394,5ae6a411d807ee002cf6e9ff,家乡重庆火锅馆 Gia Xiang Steamboat,5.322912496164135,100.28319949165598,Chinese Restaurants
273,Bayan Baru,5.3228416,100.2890394,4bf4caec706e20a1aacba998,Astaka Bukit Gedung (Food Court),5.316026180283333,100.28359979088496,Malay Restaurants
275,Bayan Baru,5.3228416,100.2890394,53ce49f8498e0cba3da7e7cc,James Foo & Family Western Food,5.323130728400563,100.283191447153,Restaurants
277,Bayan Lepas,5.2953847,100.2857548,4d9162e69d0f721eca341673,Economy Rice with 50 sen Drink,5.297183952448458,100.28331760413832,Cafés
278,Bayan Lepas,5.2953847,100.2857548,515e06c0e4b0d2e66b6ed82b,WD PN2 Hang Tuah Cafe,5.296290902642108,100.28446155921715,Cafés
279,Bayan Lepas,5.2953847,100.2857548,53179a93498ebb5b58de9639,Lumileds Malaysia P2 - Canteen,5.2944263494984245,100.28361790442274,Cafeterias
280,Bayan Lepas,5.2953847,100.2857548,4fbe3c10e4b0accea5fad356,Melekat Cafe,5.298694066887884,100.28622321645088,Cafés
281,Bayan Lepas,5.2953847,100.2857548,4bc5e5ba42419521912f031d,Dinas Nasi Kandar Restaurant,5.288164134503144,100.28196728320385,Indian Restaurants
282,Bayan Lepas,5.2953847,100.2857548,535072a2498e19ea3971de22,Food Stall Phase 4,5.298487929017901,100.28664499934214,Coffee Shops
283,Bayan Lepas,5.2953847,100.2857548,5af95d7f6dcf04002d3c7c56,RVK Pangyen Penang,5.300283019314878,100.28259128492036,Dessert Shops
284,Bayan Lepas,5.2953847,100.2857548,4cdb70ab4006a14339b8d8b2,Sin Kim Seng Cafe,5.287661529133266,100.28132547467447,Cafés
285,Bayan Lepas,5.2953847,100.2857548,4d6dbfd5619a236aa2b3698f,Cafeteria,5.297134510028886,100.29108862841615,Cafeterias
286,Bayan Lepas,5.2953847,100.2857548,5aa75375c47cf96ac26050bd,Jabil Plant 3 Cafeteria,5.291283,100.285682,Cafeterias
287,Bayan Lepas,5.2953847,100.2857548,5869156c3bd4ab7408e5889f,Tunas Bistro,5.288147,100.281194,Indian Restaurants
288,Bayan Lepas,5.2953847,100.2857548,4dae646c43a1f97d918a9726,住家经济饭 。868,5.298825830115415,100.28116368116599,Chinese Restaurants
289,Bayan Lepas,5.2953847,100.2857548,4fa8e1b1e4b0024962b8614e,文文茶餐室,5.301711289680123,100.28298854827881,Coffee Shops
290,Bayan Lepas,5.2953847,100.2857548,58e72443e0adac7634011e3f,Corner House Economic Rice,5.29884,100.281365,Chinese Restaurants
291,Bayan Lepas,5.2953847,100.2857548,4d75a65d7fe3224baa02938a,Batu Maung Kopitiom,5.29352985843966,100.29010438994116,Coffee Shops
292,Bayan Lepas,5.2953847,100.2857548,5090ab22e4b0554ee8191274,Kuan Gee Kopi Tuah 关义咖啡档,5.2955381770366845,100.28023788675941,Coffee Shops
293,Bayan Lepas,5.2953847,100.2857548,4c2ecd8c213c2d7f6bed2f5d,Nasi Kandar Makbul,5.287877475679982,100.28223656677234,Malay Restaurants
294,Bayan Lepas,5.2953847,100.2857548,55334e2a498ee038eed0cca4,Bakery Nowhere,5.288095029052638,100.28068163062964,Bakeries
295,Bayan Lepas,5.2953847,100.2857548,4da3b9b8d686b60c06c1d228,Four Seasons Vegetarian Restaurant (四季素食餐館),5.287551971892981,100.28143874871598,Vegetarian / Vegan Restaurants
296,Bayan Lepas,5.2953847,100.2857548,596a073316fa0474b2689822,SM Best Curry House,5.288563,100.280069,Indian Restaurants
297,Bayan Lepas,5.2953847,100.2857548,51ce5648498e0f41ea3fd6e6,Restoran Ee Sheng (易昇茶餐室),5.288330726353457,100.28098590353524,Asian Restaurants
298,Bayan Lepas,5.2953847,100.2857548,5099e8e0e4b0bd50d595d81e,"Nasi Ayam Pos Office, Batu Maung",5.285598410057836,100.28628000938461,Asian Restaurants
299,Bayan Lepas,5.2953847,100.2857548,5c7df27ba87921002c8e0a6e,大茶飯,5.288464,100.280919,Chinese Restaurants
300,Bayan Lepas,5.2953847,100.2857548,4f3fc582e4b02a18967a998b,Salem Nasi Lemak,5.284728,100.283136,Malay Restaurants
301,Bayan Lepas,5.2953847,100.2857548,5d69054de1edd60008e2684e,Burger In Front Of 7-11,5.2883363,100.28163,Food Trucks
302,Bayan Lepas,5.2953847,100.2857548,4e07d7c3a809495e619bd3c1,Sanmina Cafeteria,5.296420019641902,100.29356371971451,Cafeterias
303,Bayan Lepas,5.2953847,100.2857548,4d10afc4c3dc370494b53a74,Boon Seng Restaurant,5.292454947408686,100.27832781776536,Chinese Restaurants
304,Bayan Lepas,5.2953847,100.2857548,5800648e38fab67ef15562f1,JT Cafe,5.292386,100.278336,Satay Restaurants
305,Bayan Lepas,5.2953847,100.2857548,4d50c6377ee1a35d9b398934,BB Food Court,5.294046270682188,100.27936818218569,Food Courts
306,Bayan Lepas,5.2953847,100.2857548,4f2225cee4b0e1207f4b5817,Zul nasi kandar,5.287540161604268,100.28145402103065,Malay Restaurants
307,Bayan Lepas,5.2953847,100.2857548,4c033f6ef56c2d7fb3b61c66,Bond Bond Cafe,5.295696059882618,100.28020843663997,Coffee Shops
308,Bayan Lepas,5.2953847,100.2857548,4cda1a3e6ad1a093f770e456,Xin Giap Café 新業茶餐室,5.296895749602909,100.28089901535354,Coffee Shops
309,Bayan Lepas,5.2953847,100.2857548,4cffaee8202e224ba280af2a,One-Stop Burger,5.288440244767376,100.2815887829015,Burger Joints
310,Bayan Lepas,5.2953847,100.2857548,4cf326c1e3b9a0933b7d4853,Batu Maung Jalan Baru Food Court,5.294069155646818,100.27933356212137,Asian Restaurants
311,Bayan Lepas,5.2953847,100.2857548,4d8040b6f724a09374860bf7,Zoomic Food Court,5.298615668430572,100.28881375598513,Food Courts
312,Bayan Lepas,5.2953847,100.2857548,4c5bffe79b28d13ae17a5570,Chai Seafood,5.296694543114518,100.28085655526253,Seafood Restaurants
313,Bayan Lepas,5.2953847,100.2857548,4d53922ebbbf37046e6e3678,Jimmy Corner Fast Food,5.297523830692105,100.28123330291317,Chinese Restaurants
314,Bayan Lepas,5.2953847,100.2857548,4d537eb8c8d0f04df2f0b7d4,Kiosk @ KLAS Cargo Complex,5.289511254681468,100.27728080749512,Malay Restaurants
315,Bayan Lepas,5.2953847,100.2857548,52a1b06811d269e678e3762a,Kwang Sheng Economy Rice,5.289096,100.28046,Asian Restaurants
316,Bayan Lepas,5.2953847,100.2857548,4d51cf11dcce224b18d9e51b,Southern Lye Coffee Shop 南方茶室,5.295665417411754,100.28005860824891,Coffee Shops
317,Bayan Lepas,5.2953847,100.2857548,4c31b2853896e21e615de790,Little Castle Cafe,5.288116710029376,100.28163452839944,Diners
318,Bayan Lepas,5.2953847,100.2857548,4c4e6b1d9932e21ee746b5cd,Sin Hwa Lam Seafood Restaurant (新华南海鲜饭店),5.288258459279227,100.28094188725184,Seafood Restaurants
319,Bayan Lepas,5.2953847,100.2857548,4ea8def0b8f7d2a521a6d252,NSN Kopitiam (979飲食中心),5.2886338842202605,100.2810541668644,Coffee Shops
320,Bayan Lepas,5.2953847,100.2857548,4c024ce2cbd876b07519f143,New Iping Seafood,5.288234009136101,100.28048987718715,Seafood Restaurants
321,Bayan Lepas,5.2953847,100.2857548,4df0bc67c65b0270f3a4bce7,Mat Tomyam Corner,5.291368327883318,100.27828781620127,Asian Restaurants
322,Bayan Lepas,5.2953847,100.2857548,4b9c70d1f964a520d46836e3,Pretty Good Cafe 美好美食中心,5.287755192353718,100.28071946151498,Cafés
323,Bayan Lepas,5.2953847,100.2857548,4c60e35d13791b8d2cc650af,Posto Cafe,5.285455898110528,100.28633177397967,Malay Restaurants
324,Bayan Lepas,5.2953847,100.2857548,55c9ee6b498e04a972713834,Uncle Lim's Recipe (Batu Maung Branch),5.2881250599133045,100.28099267589437,Asian Restaurants
325,Bayan Lepas,5.2953847,100.2857548,57f49036498e7d8270c5ebe8,Shun Ge 88 Pan Mee,5.288456676856933,100.28074669157196,Noodle Houses
326,Bayan Lepas,5.2953847,100.2857548,5209ccb911d261f7b3060f84,Ken Curry House,5.286490559064048,100.28427360710381,Asian Restaurants
327,Bukit Mertajam,5.3663396,100.447698029297,4dafb1dfa86e9639ef52cfba,Nasi Gulai Bawal Pak Hassan,5.364902619659652,100.44870566239115,Malay Restaurants
328,Bukit Mertajam,5.3663396,100.447698029297,5cb28d3c446ea60037d75913,Billion老家乡,5.3667293,100.44465,Food Courts
329,Bukit Mertajam,5.3663396,100.447698029297,4df892312271607ac91837e3,喜海鲜 HEE Seafood Restaurant,5.3648984743483785,100.44897951100033,Diners
331,Bukit Mertajam,5.3663396,100.447698029297,5b87f27df5e9d7002c7ed25b,赫 De’H Cafe & Bakery,5.367031909232961,100.43795724732828,Cafés
332,Bukit Mertajam,5.3663396,100.447698029297,4b9b8dd5f964a520120f36e3,Nasi Kandar Pelita (Samudra),5.36507548815359,100.44193219297631,Mamak Restaurants
333,Bukit Mertajam,5.3663396,100.447698029297,59c797f5efa82a1707e659ca,卤肉霸王饭 Bar Wang Rice,5.365164664334183,100.44336318969727,Chinese Restaurants
334,Bukit Mertajam,5.3663396,100.447698029297,522bce5a498e6c5184f04e25,Kedai Kopi Pak Chaq,5.36884707511032,100.44937567625774,Coffee Shops
335,Bukit Mertajam,5.3663396,100.447698029297,4ca44f7db0ff8cfaad9bbe5e,Cendol House,5.364567672602989,100.44538501666653,Malay Restaurants
336,Bukit Mertajam,5.3663396,100.447698029297,4e10439852b1655efa3b7bcf,838 Coffee Shop 饮食中心,5.364581436435559,100.4453293333986,Coffee Shops
337,Bukit Mertajam,5.3663396,100.447698029297,5abf9305a8792168287fe16a,Ikan Bakar Street,5.371409,100.444305,Food Stands
338,Bukit Mertajam,5.3663396,100.447698029297,5cf1d4277564f7002cbfe820,Morn Cafe,5.361397,100.450205,Cafés
339,Bukit Mertajam,5.3663396,100.447698029297,5cd19c81d1a402002c86676b,momo某某糖水铺,5.367568,100.457766,Dessert Shops
340,Bukit Mertajam,5.3663396,100.447698029297,597de760c876c84ffb13cdc9,KFC,5.3685821775451,100.45710547044264,Fried Chicken Joints
341,Bukit Mertajam,5.3663396,100.447698029297,4d86c40e61676dcbe94aa7e4,Meah Sing H'ng Economy Rice,5.364253978804976,100.44279231618415,Restaurants
342,Bukit Mertajam,5.3663396,100.447698029297,4e6356ffd4c06542ab558496,丰隆饭店,5.3646102658727735,100.44355133043635,Food
343,Bukit Mertajam,5.3663396,100.447698029297,5728866f498e625758b4e773,孖子炒粥小菜馆,5.361067,100.450385,Asian Restaurants
344,Bukit Mertajam,5.3663396,100.447698029297,50b88018e4b0c379f28e1aea,Nasi Tomato Hj Abdul,5.362276708721628,100.44334111072004,Food Trucks
345,Bukit Mertajam,5.3663396,100.447698029297,4f0563037ee5ff2e8c668fac,Summer Dessert Bakery,5.363903755068837,100.44470423254259,Bakeries
346,Bukit Mertajam,5.3663396,100.447698029297,5814224e38faae96e2d61da7,Golden Star Restaurant  金星饮食中心,5.358523,100.44215,Asian Restaurants
347,Bukit Mertajam,5.3663396,100.447698029297,4ed1be67e5faa5ec047c14dd,Restoran Sunan Drajat,5.367936593700317,100.45898437499999,Indonesian Restaurants
348,Bukit Mertajam,5.3663396,100.447698029297,4ce66948f1c6236a272753f0,Abang & Adik Burger,5.364280467256861,100.44475841383924,Burger Joints
349,Bukit Mertajam,5.3663396,100.447698029297,4d0da825257d6dcb8ee49d67,Lou Yu Coffee Shop,5.365085128542531,100.44499657220209,Coffee Shops
350,Bukit Mertajam,5.3663396,100.447698029297,4e115ec9d22d759bae621221,Pokok Nyok Nasi Campur,5.368261558308308,100.44408775806673,Malay Restaurants
351,Bukit Mertajam,5.3663396,100.447698029297,51e5e6dd498e36fb993793f1,美香味冷气酒家(Bukit Mertajam),5.358037263076222,100.44695459964012,Chinese Restaurants
352,Bukit Mertajam,5.3663396,100.447698029297,4e00906445dd1e4999dafd90,食王(槟城)肉骨茶,5.360481184885483,100.44468719435282,Asian Restaurants
353,Bukit Mertajam,5.3663396,100.447698029297,4b827c70f964a520f1d430e3,May Tip Thai Food Restaurant 美迪冷气泰餐厅,5.36371823492515,100.4453314278173,Thai Restaurants
354,Bukit Mertajam,5.3663396,100.447698029297,4d28513d55a8b60cf123ccc0,食王(珍珠市)肉骨茶,5.360413145741576,100.44462837987787,Chinese Restaurants
355,Bukit Mertajam,5.3663396,100.447698029297,535777e2498e89b2ada44f0d,Style Food Court 新一代美食中心,5.364045267537068,100.44426573760607,Cafeterias
356,Bukit Mertajam,5.3663396,100.447698029297,4d5d1a769895b1f75946ec0f,鹿野园素食馆,5.361463265842933,100.44465230245022,Vegetarian / Vegan Restaurants
357,Bukit Mertajam,5.3663396,100.447698029297,4c83963b51ada1cd05d62610,Heng Heng Tomyam Mee,5.364721120036184,100.44421512830213,Thai Restaurants
358,Bukit Mertajam,5.3663396,100.447698029297,4c5051b23a6f2d7ffd5a5e77,Popular Nasi Kandar,5.36489961493433,100.44429134712708,Indian Restaurants
359,Bukit Mertajam,5.3663396,100.447698029297,4cbee4cf0adda35d7e6719e3,Restoran Hooi Wang,5.3652461903234485,100.4431114227696,Seafood Restaurants
360,Bukit Mertajam,5.3663396,100.447698029297,553f0d79498e2c1bf26d6ca7,Pece Lele Bakso,5.368840941202203,100.45016720245083,Indonesian Restaurants
361,Bukit Mertajam,5.3663396,100.447698029297,4f8ceabae4b05cdaa066a78a,Kok Min Kopitiam,5.362739336159737,100.44718825339491,Malay Restaurants
362,Bukit Mertajam,5.3663396,100.447698029297,4d2c58d8915fa093688e1e0a,嘉宾茶餐室,5.3638160467973925,100.44334929913177,Asian Restaurants
363,Bukit Mertajam,5.3663396,100.447698029297,518e55ff498e21b9a421f768,Ming Qing Restaurant 明秦碳烧炒果条,5.361770817118679,100.45031359647948,Chinese Restaurants
364,Bukit Mertajam,5.3663396,100.447698029297,4d249847c5f2a1cd47b854cf,25 飲食中心,5.364527521656029,100.44419821842816,Chinese Restaurants
365,Bukit Mertajam,5.3663396,100.447698029297,567ea622498e4bc932385f5e,Lee Char Koay Teow,5.367846615968796,100.4421526537618,Malay Restaurants
366,Bukit Mertajam,5.3663396,100.447698029297,4bdaf64063c5c9b671a02568,Restoran Kapitan,5.368059547608348,100.4369044630772,Malay Restaurants
367,Bukit Mertajam,5.3663396,100.447698029297,4d1c8c29c68aa1cde37fa3e2,Wadie Char Koey Teow,5.366269705924652,100.4380289187783,Food Trucks
368,Bukit Mertajam,5.3663396,100.447698029297,4da7e375fa8c4175d0aca610,珍珠饮食中心,5.364726185293429,100.44478947914409,Coffee Shops
369,Bukit Mertajam,5.3663396,100.447698029297,5726ca1b498e7b86c494ed84,Jaya KopiTiam,5.358043437557672,100.44761589294882,Coffee Shops
370,Bukit Mertajam,5.3663396,100.447698029297,5680a943498e7902a98f210c,旺记肉骨茶,5.357928036032246,100.45051971426192,Asian Restaurants
371,Bukit Mertajam,5.3663396,100.447698029297,4e13c94bd22d40141712d093,Wong Chow Dim Sum (皇座香港点心),5.358108731373783,100.44813982235974,Dim Sum Restaurants
